frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
75,14,motorcycle,3,RED,red,,,43.0,20.0,5,,0,
75,7,motorcycle,3,RED,red,8.0,28.8,5.0,,5,0.625,0,stop
76,1,truck,7,RED,red,0.0,0.0,50.0,27.0,3,,0,stop
76,6,car,2,RED,red,15.0,54.0,23.0,15.0,3,1.533,0,stop
76,2,car,2,RED,red,5.0,18.0,8.0,,3,1.6,0,stop
77,1,truck,7,RED,red,0.0,0.0,50.0,28.0,3,,0,stop
77,6,car,2,RED,red,15.0,54.0,22.0,14.0,3,1.467,0,stop
77,2,car,2,RED,red,5.0,18.0,8.0,,3,1.6,0,stop
78,1,truck,7,RED,red,0.0,0.0,50.0,9.0,4,,0,stop
78,6,car,2,RED,red,14.0,50.4,22.0,15.0,4,1.571,0,stop
78,2,car,2,RED,red,5.0,18.0,7.0,,4,1.4,0,stop
78,14,motorcycle,3,RED,red,,,41.0,19.0,4,,0,
79,1,truck,7,RED,red,0.0,0.0,50.0,9.0,4,,0,stop
79,2,car,2,RED,red,6.0,21.6,7.0,,4,1.167,0,stop
79,6,car,2,RED,red,15.0,54.0,21.0,14.0,4,1.4,0,stop
79,14,motorcycle,3,RED,red,,,41.0,20.0,4,,0,
80,15,car,2,RED,red,,,58.0,8.0,5,,0,
80,1,truck,7,RED,red,0.0,0.0,50.0,10.0,5,,0,stop
80,2,car,2,RED,red,5.0,18.0,7.0,,5,1.4,0,stop
80,6,car,2,RED,red,14.0,50.4,21.0,14.0,5,1.5,0,stop
80,14,motorcycle,3,RED,red,,,40.0,19.0,5,,0,
