frame_index,tracker_id,vehicle_type,class_id,x,y,distance,time_s,speed_kmh,speed_ms,traffic_light_status,yellow_light,distance_to_stop_line,distance_to_front_vehicle,traffic_density,ttc,yellow_light_decision,go_stop_label
803,17,car,2,1,7,27.0,1.0,97.2,27.0,GREEN,False,7.0,,2,0.2592592592592592,,0
804,17,car,2,1,7,26.0,1.0,93.6,26.0,GREEN,False,7.0,,2,0.2692307692307692,,0
804,18,car,2,6,27,14.0,1.0,50.4,14.0,GREEN,False,27.0,20.0,2,1.9285714285714288,,0
805,18,car,2,6,27,13.0,1.0,46.8,13.0,GREEN,False,27.0,20.0,2,2.076923076923077,,0
805,17,car,2,1,7,25.0,1.0,90.0,25.0,GREEN,False,7.0,,2,0.28,,0
806,18,car,2,6,27,12.0,1.0,43.2,12.0,GREEN,False,27.0,20.0,2,2.25,,0
806,17,car,2,1,7,23.0,1.0,82.8,23.0,GREEN,False,7.0,,2,0.3043478260869565,,0
807,18,car,2,6,26,13.0,1.0,46.8,13.0,GREEN,False,26.0,20.0,2,2.0,,0
807,17,car,2,1,6,22.0,1.0,79.2,22.0,GREEN,False,6.0,,2,0.2727272727272727,,0
808,17,car,2,1,6,21.0,1.0,75.60000000000001,21.0,GREEN,False,6.0,,2,0.2857142857142857,,0
808,18,car,2,6,26,12.0,1.0,43.2,12.0,GREEN,False,26.0,20.0,2,2.1666666666666665,,0
809,26,motorcycle,3,7,53,,,,0.0,GREEN,False,53.0,2.0,4,999.0,,0
809,27,car,0,7,51,,,,0.0,GREEN,False,51.0,25.0,4,999.0,,0
809,17,car,2,1,6,20.0,1.0,72.0,20.0,GREEN,False,6.0,,4,0.3,,0
809,18,car,2,6,26,11.0,1.0,39.6,11.0,GREEN,False,26.0,20.0,4,2.363636363636364,,0
810,18,car,2,7,26,11.0,1.0,39.6,11.0,GREEN,False,26.0,20.0,3,2.363636363636364,,0
810,17,car,2,1,6,19.0,1.0,68.4,19.0,GREEN,False,6.0,,3,0.3157894736842105,,0
810,27,car,0,7,50,,,,0.0,GREEN,False,50.0,24.0,3,999.0,,0
811,27,car,0,7,49,,,,0.0,GREEN,False,49.0,24.0,3,999.0,,0
811,17,car,2,1,6,19.0,1.0,68.4,19.0,GREEN,False,6.0,,3,0.3157894736842105,,0
811,18,car,2,7,25,11.0,1.0,39.6,11.0,GREEN,False,25.0,19.0,3,2.272727272727273,,0
812,27,car,0,7,49,,,,0.0,GREEN,False,49.0,43.0,2,999.0,,0
812,17,car,2,1,6,17.0,1.0,61.2,17.0,GREEN,False,6.0,,2,0.3529411764705882,,0
813,27,car,0,7,48,,,,0.0,GREEN,False,48.0,24.0,3,999.0,,0
813,17,car,2,1,4,18.0,1.0,64.8,18.0,GREEN,False,4.0,,3,0.2222222222222222,,0
813,18,car,2,7,24,12.0,1.0,43.2,12.0,GREEN,False,24.0,20.0,3,2.0,,0
814,18,car,2,6,24,11.0,1.0,39.6,11.0,GREEN,False,24.0,,3,2.1818181818181817,,0
814,27,car,0,8,46,,,,0.0,GREEN,False,46.0,6.0,3,999.0,,0
814,20,car,2,1,40,,,,0.0,GREEN,False,40.0,16.0,3,999.0,,0
815,18,car,2,6,24,10.0,1.0,36.0,10.0,GREEN,False,24.0,,2,2.4,,0
815,27,car,0,6,52,,,,0.0,GREEN,False,52.0,28.0,2,999.0,,0
816,27,car,0,6,50,,,,0.0,GREEN,False,50.0,26.0,2,999.0,,0
816,18,car,2,6,24,9.0,1.0,32.4,9.0,GREEN,False,24.0,,2,2.6666666666666665,,0
817,27,car,0,6,49,,,,0.0,GREEN,False,49.0,25.0,2,999.0,,0
817,18,car,2,7,24,9.0,1.0,32.4,9.0,GREEN,False,24.0,,2,2.6666666666666665,,0
818,27,car,0,6,49,,,,0.0,GREEN,False,49.0,25.0,3,999.0,,0
818,18,car,2,7,24,9.0,1.0,32.4,9.0,GREEN,False,24.0,,3,2.6666666666666665,,0
818,36,motorcycle,3,6,52,,,,0.0,GREEN,False,52.0,3.0,3,999.0,,0
819,27,car,0,6,49,,,,0.0,GREEN,False,49.0,26.0,3,999.0,,0
819,18,car,2,7,23,9.0,1.0,32.4,9.0,GREEN,False,23.0,,3,2.555555555555556,,0
819,36,motorcycle,3,6,51,,,,0.0,GREEN,False,51.0,2.0,3,999.0,,0
820,27,car,0,6,48,,,,0.0,GREEN,False,48.0,25.0,3,999.0,,0
820,36,motorcycle,3,6,50,,,,0.0,GREEN,False,50.0,2.0,3,999.0,,0
820,18,car,2,7,23,9.0,1.0,32.4,9.0,GREEN,False,23.0,,3,2.555555555555556,,0
821,27,car,0,6,47,4.0,0.5,28.8,8.0,GREEN,False,47.0,25.0,3,5.875,,0
821,36,motorcycle,3,6,50,,,,0.0,GREEN,False,50.0,3.0,3,999.0,,0
821,18,car,2,7,22,10.0,1.0,36.0,10.0,GREEN,False,22.0,,3,2.2,,0
822,27,car,0,7,44,7.0,0.5384615384615384,46.8,13.0,GREEN,False,44.0,4.0,4,3.3846153846153846,,0
822,18,car,2,7,22,9.0,1.0,32.4,9.0,GREEN,False,22.0,,4,2.4444444444444446,,0
822,20,car,2,1,40,,,,0.0,GREEN,False,40.0,18.0,4,999.0,,0
822,36,motorcycle,3,6,47,,,,0.0,GREEN,False,47.0,3.0,4,999.0,,0
823,27,car,0,6,45,6.0,0.5769230769230769,37.440000000000005,10.4,GREEN,False,45.0,23.0,3,4.326923076923077,,0
823,36,motorcycle,3,6,48,,,,0.0,GREEN,False,48.0,3.0,3,999.0,,0
823,18,car,2,7,22,9.0,1.0,32.4,9.0,GREEN,False,22.0,,3,2.4444444444444446,,0
824,27,car,0,6,45,6.0,0.6153846153846154,35.1,9.75,GREEN,False,45.0,5.0,4,4.615384615384615,,0
824,20,car,2,1,40,,,,0.0,GREEN,False,40.0,18.0,4,999.0,,0
824,36,motorcycle,3,6,48,,,,0.0,GREEN,False,48.0,3.0,4,999.0,,0
824,18,car,2,7,22,8.0,1.0,28.8,8.0,GREEN,False,22.0,,4,2.75,,0
825,27,car,0,6,44,7.0,0.6538461538461539,38.54117647058823,10.705882352941176,GREEN,False,44.0,4.0,3,4.10989010989011,,0
825,20,car,2,1,40,,,,0.0,GREEN,False,40.0,19.0,3,999.0,,0
825,18,car,2,7,21,8.0,1.0,28.8,8.0,GREEN,False,21.0,,3,2.625,,0
826,20,car,2,1,40,0.0,0.5,0.0,0.0,GREEN,False,40.0,19.0,4,999.0,,0
826,18,car,2,7,21,8.0,1.0,28.8,8.0,GREEN,False,21.0,,4,2.625,,0
826,27,car,0,6,42,9.0,0.6923076923076923,46.8,13.0,GREEN,False,42.0,2.0,4,3.230769230769231,,0
826,36,motorcycle,3,6,46,,,,0.0,GREEN,False,46.0,4.0,4,999.0,,0
827,20,car,2,1,40,0.0,0.5384615384615384,0.0,0.0,GREEN,False,40.0,19.0,2,999.0,,0
827,18,car,2,7,21,8.0,1.0,28.8,8.0,GREEN,False,21.0,,2,2.625,,0
828,18,car,2,7,21,8.0,1.0,28.8,8.0,GREEN,False,21.0,,3,2.625,,0
828,20,car,2,1,40,0.0,0.5769230769230769,0.0,0.0,GREEN,False,40.0,19.0,3,999.0,,0
828,36,motorcycle,3,6,44,,,,0.0,GREEN,False,44.0,4.0,3,999.0,,0
829,20,car,2,1,40,0.0,0.6153846153846154,0.0,0.0,GREEN,False,40.0,19.0,2,999.0,,0
829,18,car,2,8,21,7.0,1.0,25.2,7.0,GREEN,False,21.0,,2,3.0,,0
830,18,car,2,8,21,6.0,1.0,21.6,6.0,GREEN,False,21.0,,2,3.5,,0
830,20,car,2,1,41,1.0,0.6538461538461539,5.505882352941176,1.5294117647058822,GREEN,False,41.0,20.0,2,26.80769230769231,,0
831,18,car,2,8,21,6.0,1.0,21.6,6.0,GREEN,False,21.0,,2,3.5,,0
831,20,car,2,1,41,1.0,0.6923076923076923,5.2,1.4444444444444444,GREEN,False,41.0,20.0,2,28.384615384615387,,0
832,18,car,2,8,21,6.0,1.0,21.6,6.0,GREEN,False,21.0,,1,3.5,,0
833,18,car,2,8,20,6.0,1.0,21.6,6.0,GREEN,False,20.0,,1,3.333333333333333,,0
834,18,car,2,8,20,6.0,1.0,21.6,6.0,GREEN,False,20.0,,2,3.333333333333333,,0
834,36,car,2,6,37,,,,0.0,GREEN,False,37.0,17.0,2,999.0,,0
835,18,car,2,8,20,6.0,1.0,21.6,6.0,GREEN,False,20.0,,1,3.333333333333333,,0
836,18,car,2,8,20,6.0,1.0,21.6,6.0,GREEN,False,20.0,,2,3.333333333333333,,0
836,36,motorcycle,3,6,37,,,,0.0,GREEN,False,37.0,17.0,2,999.0,,0
837,18,car,2,8,19,6.0,1.0,21.6,6.0,GREEN,False,19.0,,1,3.1666666666666665,,0
850,47,motorcycle,3,7,51,,,,0.0,GREEN,False,51.0,,1,999.0,,0
851,48,car,0,7,48,,,,0.0,GREEN,False,48.0,,2,999.0,,0
851,47,motorcycle,3,7,50,,,,0.0,GREEN,False,50.0,2.0,2,999.0,,0
852,48,car,0,7,48,,,,0.0,GREEN,False,48.0,,2,999.0,,0
852,47,motorcycle,3,7,49,,,,0.0,GREEN,False,49.0,1.0,2,999.0,,0
853,48,car,0,7,46,,,,0.0,GREEN,False,46.0,,2,999.0,,0
853,47,motorcycle,3,6,49,,,,0.0,GREEN,False,49.0,3.0,2,999.0,,0
854,47,motorcycle,3,6,48,,,,0.0,GREEN,False,48.0,2.0,2,999.0,,0
854,48,car,0,7,46,,,,0.0,GREEN,False,46.0,,2,999.0,,0
855,48,car,0,7,45,,,,0.0,GREEN,False,45.0,,2,999.0,,0
855,47,motorcycle,3,6,47,,,,0.0,GREEN,False,47.0,2.0,2,999.0,,0
856,47,motorcycle,3,6,46,,,,0.0,GREEN,False,46.0,3.0,2,999.0,,0
856,48,car,0,7,43,,,,0.0,GREEN,False,43.0,,2,999.0,,0
857,47,motorcycle,3,6,46,,,,0.0,GREEN,False,46.0,3.0,2,999.0,,0
857,48,car,0,7,43,,,,0.0,GREEN,False,43.0,,2,999.0,,0
858,47,motorcycle,3,6,45,,,,0.0,GREEN,False,45.0,,1,999.0,,0
859,47,motorcycle,3,6,44,,,,0.0,GREEN,False,44.0,,1,999.0,,0
860,47,motorcycle,3,6,44,,,,0.0,GREEN,False,44.0,2.0,2,999.0,,0
860,48,car,0,7,42,,,,0.0,GREEN,False,42.0,,2,999.0,,0
861,47,motorcycle,3,6,43,,,,0.0,GREEN,False,43.0,2.0,2,999.0,,0
861,48,car,0,7,41,,,,0.0,GREEN,False,41.0,,2,999.0,,0
862,47,motorcycle,3,6,42,9.0,0.5,64.8,18.0,GREEN,False,42.0,2.0,2,2.333333333333333,,0
862,48,car,0,7,40,,,,0.0,GREEN,False,40.0,,2,999.0,,0
863,47,motorcycle,3,6,41,10.0,0.5384615384615384,66.85714285714286,18.571428571428573,GREEN,False,41.0,,1,2.2076923076923074,,0
865,47,motorcycle,3,6,39,12.0,0.5769230769230769,74.88000000000001,20.8,GREEN,False,39.0,,1,1.875,,0
866,49,car,2,2,57,,,,0.0,GREEN,False,57.0,,1,999.0,,0
867,49,car,2,2,56,,,,0.0,GREEN,False,56.0,,1,999.0,,0
868,49,car,2,2,56,,,,0.0,GREEN,False,56.0,19.0,2,999.0,,0
868,47,car,9,6,37,14.0,0.6153846153846154,81.9,22.75,GREEN,False,37.0,,2,1.6263736263736264,,1
869,49,car,2,2,55,,,,0.0,GREEN,False,55.0,,1,999.0,,0
870,49,car,2,2,54,,,,0.0,GREEN,False,54.0,,1,999.0,,0
871,49,car,2,2,53,,,,0.0,GREEN,False,53.0,,1,999.0,,0
872,49,car,2,2,53,,,,0.0,GREEN,False,53.0,,1,999.0,,0
873,49,car,2,2,52,,,,0.0,GREEN,False,52.0,,1,999.0,,0
874,49,car,2,2,51,,,,0.0,GREEN,False,51.0,,1,999.0,,0
875,49,car,2,2,51,,,,0.0,GREEN,False,51.0,,1,999.0,,0
876,49,car,2,2,50,,,,0.0,GREEN,False,50.0,,1,999.0,,0
877,49,car,2,2,49,,,,0.0,GREEN,False,49.0,,1,999.0,,0
878,49,car,2,2,49,8.0,0.5,57.6,16.0,GREEN,False,49.0,,1,3.0625,,0
879,49,car,2,2,49,8.0,0.5384615384615384,53.48571428571429,14.857142857142858,GREEN,False,49.0,,1,3.298076923076923,,0
880,49,car,2,2,48,9.0,0.5769230769230769,56.16,15.6,GREEN,False,48.0,,1,3.0769230769230766,,0
881,49,car,2,2,48,9.0,0.6153846153846154,52.65,14.625,GREEN,False,48.0,,1,3.282051282051282,,0
882,49,car,2,2,47,10.0,0.6538461538461539,55.05882352941176,15.294117647058822,GREEN,False,47.0,,1,3.0730769230769237,,0
883,49,car,2,1,46,11.0,0.6923076923076923,57.2,15.88888888888889,GREEN,False,46.0,,1,2.895104895104895,,0
884,49,car,2,1,46,11.0,0.7307692307692307,54.18947368421053,15.05263157894737,GREEN,False,46.0,,1,3.055944055944056,,0
885,49,car,2,1,45,12.0,0.7692307692307693,56.16,15.6,GREEN,False,45.0,,1,2.8846153846153846,,0
886,49,car,2,1,44,13.0,0.8076923076923077,57.94285714285714,16.095238095238095,GREEN,False,44.0,,1,2.733727810650888,,0
887,49,car,2,1,43,14.0,0.8461538461538461,59.56363636363637,16.545454545454547,GREEN,False,43.0,,1,2.5989010989010985,,0
888,49,car,2,2,43,14.0,0.8846153846153846,56.97391304347826,15.82608695652174,GREEN,False,43.0,,1,2.7170329670329667,,0
889,49,car,2,2,42,15.0,0.9230769230769232,58.5,16.25,GREEN,False,42.0,,1,2.5846153846153848,,0
890,49,car,2,2,41,16.0,0.9615384615384616,59.904,16.64,GREEN,False,41.0,,1,2.4639423076923075,,0
891,49,car,2,1,41,16.0,1.0,57.6,16.0,GREEN,False,41.0,,1,2.5625,,0
892,49,car,2,1,40,16.0,1.0,57.6,16.0,GREEN,False,40.0,,1,2.5,,0
893,49,car,2,1,40,16.0,1.0,57.6,16.0,GREEN,False,40.0,,1,2.5,,0
894,49,car,2,1,39,16.0,1.0,57.6,16.0,GREEN,False,39.0,,1,2.4375,,0
895,49,car,2,1,39,15.0,1.0,54.0,15.0,GREEN,False,39.0,,1,2.6,,0
896,49,car,2,1,38,15.0,1.0,54.0,15.0,GREEN,False,38.0,,1,2.533333333333333,,0
897,49,car,2,1,37,16.0,1.0,57.6,16.0,GREEN,False,37.0,,1,2.3125,,0
898,49,car,2,1,37,15.0,1.0,54.0,15.0,GREEN,False,37.0,,1,2.466666666666667,,0
899,49,car,2,1,37,14.0,1.0,50.4,14.0,GREEN,False,37.0,,2,2.642857142857143,,0
899,52,car,0,6,58,,,,0.0,GREEN,False,58.0,21.0,2,999.0,,0
900,49,car,2,1,36,15.0,1.0,54.0,15.0,GREEN,False,36.0,,1,2.4,,0
901,49,car,2,1,36,14.0,1.0,50.4,14.0,GREEN,False,36.0,,1,2.571428571428572,,0
902,49,car,2,1,35,14.0,1.0,50.4,14.0,GREEN,False,35.0,,2,2.5,,0
902,55,car,0,6,53,,,,0.0,GREEN,False,53.0,18.0,2,999.0,,0
903,49,car,2,1,34,15.0,1.0,54.0,15.0,GREEN,False,34.0,,1,2.2666666666666666,,0
904,49,car,2,1,33,16.0,1.0,57.6,16.0,GREEN,False,33.0,,2,2.0625,,0
904,59,motorcycle,3,5,54,,,,0.0,GREEN,False,54.0,21.0,2,999.0,,0
905,49,car,2,1,33,15.0,1.0,54.0,15.0,GREEN,False,33.0,,3,2.2,,0
905,59,motorcycle,3,5,53,,,,0.0,GREEN,False,53.0,2.0,3,999.0,,0
905,60,car,0,5,51,,,,0.0,GREEN,False,51.0,18.0,3,999.0,,0
906,49,car,2,1,33,15.0,1.0,54.0,15.0,GREEN,False,33.0,,2,2.2,,0
906,60,motorcycle,3,5,51,,,,0.0,GREEN,False,51.0,18.0,2,999.0,,0
907,49,car,2,1,32,15.0,1.0,54.0,15.0,GREEN,False,32.0,,2,2.1333333333333333,,0
907,60,motorcycle,3,5,50,,,,0.0,GREEN,False,50.0,18.0,2,999.0,,0
908,49,car,2,1,32,14.0,1.0,50.4,14.0,GREEN,False,32.0,,2,2.2857142857142856,,0
908,60,car,0,5,48,,,,0.0,GREEN,False,48.0,16.0,2,999.0,,0
909,49,car,2,1,31,15.0,1.0,54.0,15.0,GREEN,False,31.0,,2,2.066666666666667,,0
909,60,motorcycle,3,5,49,,,,0.0,GREEN,False,49.0,18.0,2,999.0,,0
910,49,car,2,2,30,15.0,1.0,54.0,15.0,GREEN,False,30.0,,2,2.0,,0
910,60,car,0,5,44,,,,0.0,GREEN,False,44.0,14.0,2,999.0,,0
911,49,car,2,1,30,14.0,1.0,50.4,14.0,GREEN,False,30.0,,2,2.142857142857143,,0
911,60,car,0,5,43,,,,0.0,GREEN,False,43.0,13.0,2,999.0,,0
912,60,car,0,5,42,,,,0.0,GREEN,False,42.0,13.0,2,999.0,,0
912,49,car,2,1,29,14.0,1.0,50.4,14.0,GREEN,False,29.0,,2,2.071428571428572,,0
913,49,car,2,1,29,14.0,1.0,50.4,14.0,GREEN,False,29.0,,2,2.071428571428572,,0
913,60,car,0,5,40,,,,0.0,GREEN,False,40.0,11.0,2,999.0,,0
914,49,car,2,1,28,14.0,1.0,50.4,14.0,GREEN,False,28.0,,3,2.0,,0
914,60,car,0,5,40,,,,0.0,GREEN,False,40.0,12.0,3,999.0,,0
914,65,car,9,5,42,,,,0.0,GREEN,False,42.0,2.0,3,999.0,,0
915,49,car,2,1,28,13.0,1.0,46.8,13.0,GREEN,False,28.0,,2,2.1538461538461537,,0
915,60,car,0,5,39,,,,0.0,GREEN,False,39.0,11.0,2,999.0,,0
916,49,car,2,1,27,14.0,1.0,50.4,14.0,GREEN,False,27.0,,2,1.9285714285714288,,0
916,60,car,0,5,35,,,,0.0,GREEN,False,35.0,8.0,2,999.0,,0
917,49,car,2,1,27,13.0,1.0,46.8,13.0,GREEN,False,27.0,,3,2.076923076923077,,0
917,60,car,0,5,35,16.0,0.5,115.2,32.0,GREEN,False,35.0,8.0,3,1.09375,,0
917,67,motorcycle,3,5,38,,,,0.0,GREEN,False,38.0,3.0,3,999.0,,0
918,49,car,2,1,26,14.0,1.0,50.4,14.0,GREEN,False,26.0,,3,1.8571428571428568,,0
918,60,car,0,5,35,16.0,0.5384615384615384,106.97142857142858,29.714285714285715,GREEN,False,35.0,9.0,3,1.1778846153846154,,0
918,67,motorcycle,3,5,36,,,,0.0,GREEN,False,36.0,1.0,3,999.0,,0
919,49,car,2,2,26,13.0,1.0,46.8,13.0,GREEN,False,26.0,,2,2.0,,0
919,60,car,0,5,34,17.0,0.5769230769230769,106.08,29.46666666666667,GREEN,False,34.0,8.0,2,1.1538461538461535,,0
920,49,car,2,1,26,13.0,1.0,46.8,13.0,GREEN,False,26.0,,1,2.0,,0
921,49,car,2,1,25,13.0,1.0,46.8,13.0,GREEN,False,25.0,,1,1.9230769230769231,,0
923,49,car,2,2,24,13.0,1.0,46.8,13.0,GREEN,False,24.0,,1,1.8461538461538465,,0
924,49,car,2,1,23,14.0,1.0,50.4,14.0,GREEN,False,23.0,,1,1.6428571428571428,,0
925,49,car,2,1,23,14.0,1.0,50.4,14.0,GREEN,False,23.0,,1,1.6428571428571428,,0
926,49,car,2,1,23,13.0,1.0,46.8,13.0,GREEN,False,23.0,,1,1.7692307692307692,,0
927,49,car,2,1,22,14.0,1.0,50.4,14.0,GREEN,False,22.0,,1,1.5714285714285714,,0
928,49,car,2,1,21,14.0,1.0,50.4,14.0,GREEN,False,21.0,,1,1.5,,0
929,49,car,2,1,21,13.0,1.0,46.8,13.0,GREEN,False,21.0,,2,1.6153846153846154,,0
929,68,car,9,5,24,,,,0.0,GREEN,False,24.0,3.0,2,999.0,,0
930,49,car,2,1,20,13.0,1.0,46.8,13.0,GREEN,False,20.0,,1,1.5384615384615383,,0
931,49,car,2,1,20,13.0,1.0,46.8,13.0,GREEN,False,20.0,,1,1.5384615384615383,,0
932,70,car,0,5,56,,,,0.0,GREEN,False,56.0,36.0,2,999.0,,0
932,49,car,2,1,20,13.0,1.0,46.8,13.0,GREEN,False,20.0,,2,1.5384615384615383,,0
933,70,motorcycle,3,5,56,,,,0.0,GREEN,False,56.0,36.0,2,999.0,,0
933,49,car,2,1,20,12.0,1.0,43.2,12.0,GREEN,False,20.0,,2,1.6666666666666667,,0
934,70,motorcycle,3,5,55,,,,0.0,GREEN,False,55.0,36.0,2,999.0,,0
934,49,car,2,1,19,13.0,1.0,46.8,13.0,GREEN,False,19.0,,2,1.4615384615384617,,0
935,70,motorcycle,3,5,54,,,,0.0,GREEN,False,54.0,35.0,3,999.0,,0
935,73,car,9,5,18,,,,0.0,GREEN,False,18.0,,3,999.0,,0
935,49,car,2,1,19,12.0,1.0,43.2,12.0,GREEN,False,19.0,1.0,3,1.5833333333333333,,0
936,49,car,2,1,19,11.0,1.0,39.6,11.0,GREEN,False,19.0,,2,1.7272727272727273,,0
936,70,motorcycle,3,5,53,,,,0.0,GREEN,False,53.0,34.0,2,999.0,,0
937,49,car,2,1,18,12.0,1.0,43.2,12.0,GREEN,False,18.0,,2,1.5,,0
937,70,motorcycle,3,5,52,,,,0.0,GREEN,False,52.0,34.0,2,999.0,,0
938,70,motorcycle,3,5,50,,,,0.0,GREEN,False,50.0,1.0,3,999.0,,0
938,76,car,0,5,49,,,,0.0,GREEN,False,49.0,31.0,3,999.0,,0
938,49,car,2,1,18,11.0,1.0,39.6,11.0,GREEN,False,18.0,,3,1.6363636363636365,,0
939,70,motorcycle,3,5,49,,,,0.0,GREEN,False,49.0,32.0,2,999.0,,0
939,49,car,2,1,17,12.0,1.0,43.2,12.0,GREEN,False,17.0,,2,1.4166666666666667,,0
940,70,motorcycle,3,5,48,,,,0.0,GREEN,False,48.0,31.0,2,999.0,,0
940,49,car,2,1,17,11.0,1.0,39.6,11.0,GREEN,False,17.0,,2,1.5454545454545454,,0
941,70,car,0,5,46,,,,0.0,GREEN,False,46.0,30.0,3,999.0,,0
941,78,car,0,5,56,,,,0.0,GREEN,False,56.0,10.0,3,999.0,,0
941,49,car,2,1,16,12.0,1.0,43.2,12.0,GREEN,False,16.0,,3,1.3333333333333333,,0
942,70,car,0,5,45,,,,0.0,GREEN,False,45.0,29.0,2,999.0,,0
942,49,car,2,1,16,11.0,1.0,39.6,11.0,GREEN,False,16.0,,2,1.4545454545454546,,0
943,49,car,2,1,16,11.0,1.0,39.6,11.0,GREEN,False,16.0,,1,1.4545454545454546,,0
944,49,car,2,1,16,10.0,1.0,36.0,10.0,GREEN,False,16.0,,1,1.6,,0
945,49,car,2,2,13,13.0,1.0,46.8,13.0,GREEN,False,13.0,,1,1.0,,0
946,49,car,2,2,13,13.0,1.0,46.8,13.0,GREEN,False,13.0,,2,1.0,,0
946,76,car,0,5,50,,,,0.0,GREEN,False,50.0,37.0,2,999.0,,0
947,86,motorcycle,3,5,50,,,,0.0,GREEN,False,50.0,1.0,3,999.0,,0
947,49,car,2,2,14,11.0,1.0,39.6,11.0,GREEN,False,14.0,,3,1.2727272727272727,,0
947,76,car,0,5,49,,,,0.0,GREEN,False,49.0,35.0,3,999.0,,0
948,49,car,2,2,13,11.0,1.0,39.6,11.0,GREEN,False,13.0,,1,1.181818181818182,,0
950,49,car,2,1,11,12.0,1.0,43.2,12.0,GREEN,False,11.0,,1,0.9166666666666666,,0
968,101,motorcycle,3,7,51,,,,0.0,GREEN,False,51.0,2.0,2,999.0,,0
968,102,car,0,8,49,,,,0.0,GREEN,False,49.0,,2,999.0,,0
969,102,car,0,7,49,,,,0.0,GREEN,False,49.0,,1,999.0,,0
998,112,car,0,7,54,,,,0.0,GREEN,False,54.0,,1,999.0,,0
999,112,car,0,7,53,,,,0.0,GREEN,False,53.0,26.0,2,999.0,,0
999,114,car,9,7,27,,,,0.0,GREEN,False,27.0,,2,999.0,,0
1000,112,motorcycle,3,6,54,,,,0.0,GREEN,False,54.0,27.0,2,999.0,,0
1000,114,car,9,7,27,,,,0.0,GREEN,False,27.0,,2,999.0,,0
1001,112,motorcycle,3,6,53,,,,0.0,GREEN,False,53.0,26.0,2,999.0,,0
1001,114,car,9,7,27,,,,0.0,GREEN,False,27.0,,2,999.0,,0
1002,116,car,2,3,57,,,,0.0,GREEN,False,57.0,5.0,2,999.0,,0
1002,112,motorcycle,3,6,52,,,,0.0,GREEN,False,52.0,,2,999.0,,0
1003,116,car,2,3,56,,,,0.0,GREEN,False,56.0,5.0,2,999.0,,0
1003,112,motorcycle,3,6,51,,,,0.0,GREEN,False,51.0,,2,999.0,,0
1004,116,car,2,3,55,,,,0.0,GREEN,False,55.0,4.0,2,999.0,,0
1004,112,motorcycle,3,6,51,,,,0.0,GREEN,False,51.0,,2,999.0,,0
1005,116,car,2,3,54,,,,0.0,GREEN,False,54.0,4.0,2,999.0,,0
1005,112,motorcycle,3,6,50,,,,0.0,GREEN,False,50.0,,2,999.0,,0
1006,116,car,2,3,53,,,,0.0,GREEN,False,53.0,4.0,2,999.0,,0
1006,112,motorcycle,3,6,49,,,,0.0,GREEN,False,49.0,,2,999.0,,0
1007,116,car,2,3,52,,,,0.0,GREEN,False,52.0,3.0,2,999.0,,0
1007,112,motorcycle,3,6,49,,,,0.0,GREEN,False,49.0,,2,999.0,,0
1008,116,car,2,3,51,,,,0.0,GREEN,False,51.0,4.0,2,999.0,,0
1008,112,motorcycle,3,6,47,,,,0.0,GREEN,False,47.0,,2,999.0,,0
1009,116,car,2,3,49,,,,0.0,GREEN,False,49.0,,1,999.0,,0
1010,116,car,2,3,49,,,,0.0,GREEN,False,49.0,3.0,2,999.0,,0
1010,112,motorcycle,3,6,46,,,,0.0,GREEN,False,46.0,,2,999.0,,0
1011,116,car,2,3,48,,,,0.0,GREEN,False,48.0,3.0,2,999.0,,0
1011,112,motorcycle,3,6,45,9.0,0.5,64.8,18.0,GREEN,False,45.0,,2,2.5,,0
1012,116,car,2,3,47,,,,0.0,GREEN,False,47.0,,1,999.0,,0
1013,116,car,2,3,46,,,,0.0,GREEN,False,46.0,,1,999.0,,0
1014,116,car,2,3,45,12.0,0.5,86.4,24.0,GREEN,False,45.0,,1,1.875,,1
1015,116,car,2,3,45,12.0,0.5384615384615384,80.22857142857144,22.28571428571429,GREEN,False,45.0,,1,2.019230769230769,,0
1016,116,car,2,3,45,12.0,0.5769230769230769,74.88000000000001,20.8,GREEN,False,45.0,,1,2.1634615384615383,,0
1017,116,car,2,3,42,15.0,0.6153846153846154,87.75,24.375,GREEN,False,42.0,,1,1.7230769230769232,,1
1018,116,car,2,3,42,15.0,0.6538461538461539,82.58823529411765,22.94117647058824,GREEN,False,42.0,,1,1.8307692307692307,,1
1019,116,car,2,3,42,15.0,0.6923076923076923,78.0,21.666666666666668,GREEN,False,42.0,,1,1.9384615384615385,,0
1020,116,car,2,3,41,16.0,0.7307692307692307,78.82105263157895,21.894736842105264,GREEN,False,41.0,,1,1.8725961538461535,,0
1021,116,car,2,3,38,19.0,0.7692307692307693,88.92,24.7,GREEN,False,38.0,,1,1.5384615384615383,,1
1022,116,car,2,3,38,19.0,0.8076923076923077,84.68571428571428,23.52380952380952,GREEN,False,38.0,,1,1.6153846153846154,,1
1023,116,car,2,3,37,20.0,0.8461538461538461,85.0909090909091,23.63636363636364,GREEN,False,37.0,,1,1.5653846153846154,,1
1024,116,car,2,3,36,21.0,0.8846153846153846,85.4608695652174,23.73913043478261,GREEN,False,36.0,,1,1.5164835164835164,,1
1025,116,car,2,3,36,21.0,0.9230769230769232,81.9,22.75,GREEN,False,36.0,,1,1.5824175824175823,,1
1026,116,car,2,3,35,22.0,0.9615384615384616,82.368,22.88,GREEN,False,35.0,,1,1.5297202797202798,,1
